knee_angle,hip_angle,back_angle,label
110.30995822984198,64.04715430019453,136.30899363091908,incorrect
82.51992886485954,61.55528433316583,165.98956693777382,incorrect
72.8633433660719,57.44885949615149,179.53893814107414,incorrect
78.71666744297931,58.42391640570233,166.43956875170318,incorrect
72.50425894365236,63.16887032440855,177.0120445118131,incorrect
80.92396003934465,59.023765830861535,167.76381692656827,incorrect
79.64142587627049,57.64619665710914,162.59058097529442,incorrect
90.68320307736235,80.41655228699923,138.99079763627526,incorrect
109.78356452140125,102.9954784993577,136.67165191829721,incorrect
75.65243360687293,71.41139758052131,137.98931064376774,incorrect
113.86755804602302,106.88506870726124,136.98662150129286,incorrect
